show,season,number,name,air_date,watched
Supernatural,4,5,Monster Movie,10/16/2008,TRUE
Supernatural,4,6,Yellow Fever,10/23/2008,TRUE
Supernatural,4,7,It's the Great Pumpkin Sam Winchester,10/30/2008,TRUE
Supernatural,4,8,Wishful Thinking,11/6/2008,TRUE
Supernatural,4,9,I Know What You Did Last Summer,11/13/2008,TRUE
Supernatural,4,10,Heaven and Hell,11/20/2008,TRUE
Supernatural,4,11,Family Remains,1/15/2009,TRUE
Supernatural,4,12,Criss Angel Is a Douchebag,1/22/2009,TRUE
Supernatural,4,13,After School Special,1/29/2009,TRUE
Supernatural,4,14,Sex and Violence,2/5/2009,TRUE
Supernatural,4,15,Death Takes a Holiday,3/12/2009,TRUE
Supernatural,4,16,On the Head of a Pin,3/19/2009,TRUE
Supernatural,4,17,It's a Terrible Life,3/26/2009,TRUE
Supernatural,4,18,The Monster at the End of this Book,4/2/2009,TRUE
Supernatural,4,19,Jump the Shark,4/23/2009,TRUE
Supernatural,4,20,The Rapture,4/30/2009,TRUE
Supernatural,4,21,When the Levee Breaks,5/7/2009,TRUE
Supernatural,4,22,Lucifer Rising,5/14/2009,TRUE
Supernatural,5,1,Sympathy for the Devil,9/10/2009,TRUE
Supernatural,5,2,Good God Y'All!,9/17/2009,TRUE
Supernatural,5,3,Free to Be You and Me,9/24/2009,TRUE
Supernatural,5,4,The End,10/1/2009,TRUE
Supernatural,5,5,Fallen Idols,10/8/2009,TRUE
Supernatural,5,6,I Believe the Children Are Our Future,10/15/2009,TRUE
Supernatural,5,7,The Curious Case of Dean Winchester,10/29/2009,TRUE
Supernatural,5,8,Changing Channels,11/5/2009,TRUE
Supernatural,5,9,The Real Ghostbusters,11/12/2009,TRUE
Supernatural,5,10,Abandon All Hope...,11/19/2009,TRUE
Supernatural,5,11,Sam Interrupted,1/21/2010,TRUE
Supernatural,5,12,Swap Meat,1/28/2010,TRUE
Supernatural,5,13,The Song Remains the Same,2/4/2010,TRUE
Supernatural,5,14,My Bloody Valentine,2/11/2010,TRUE
Supernatural,5,15,Dead Men Don't Wear Plaid,3/25/2010,TRUE
Supernatural,5,16,Dark Side of the Moon,4/1/2010,TRUE
Supernatural,5,17,99 Problems,4/8/2010,TRUE
Supernatural,5,18,Point of No Return,4/15/2010,TRUE
Supernatural,5,19,Hammer of the Gods,4/22/2010,TRUE
Supernatural,5,20,The Devil You Know,4/29/2010,TRUE
Supernatural,5,21,Two Minutes To Midnight,5/6/2010,TRUE
Supernatural,5,22,Swan Song,5/13/2010,TRUE
Supernatural,6,1,Exile on Main Street,9/24/2010,TRUE
Supernatural,6,2,Two and a Half Men,10/1/2010,TRUE
Supernatural,6,3,The Third Man,10/8/2010,TRUE
Supernatural,6,4,Weekend at Bobby's,10/15/2010,TRUE
Supernatural,6,5,Live Free or Twihard,10/22/2010,TRUE
Supernatural,6,6,You Can't Handle the Truth,10/29/2010,TRUE
Supernatural,6,7,Family Matters,11/5/2010,TRUE
Supernatural,6,8,All Dogs Go to Heaven,11/12/2010,TRUE
Supernatural,6,9,Clap Your Hands If You Believe...,11/19/2010,TRUE
Supernatural,6,10,Caged Heat,12/3/2010,TRUE
Supernatural,6,11,Appointment in Samarra,12/10/2010,TRUE
Supernatural,6,12,Like A Virgin,2/4/2011,TRUE
Supernatural,6,13,Unforgiven,2/11/2011,TRUE
Supernatural,6,14,Mannequin 3: The Reckoning,2/18/2011,TRUE
Supernatural,6,15,The French Mistake,2/25/2011,TRUE
Supernatural,6,16,...And Then There Were None,3/4/2011,TRUE
Supernatural,6,17,My Heart Will Go On,4/15/2011,TRUE
Supernatural,6,18,Frontierland,4/22/2011,TRUE
Supernatural,6,19,Mommy Dearest,4/29/2011,TRUE
Supernatural,6,20,The Man Who Would Be King,5/6/2011,TRUE
Supernatural,6,21,Let It Bleed,5/20/2011,TRUE
Supernatural,6,22,The Man Who Knew Too Much,5/20/2011,TRUE
Supernatural,7,1,Meet the New Boss,9/23/2011,TRUE
Supernatural,7,2,Hello Cruel World,9/30/2011,TRUE
Supernatural,7,3,The Girl Next Door,10/7/2011,TRUE
Supernatural,7,4,Defending Your Life,10/14/2011,TRUE
Supernatural,7,5,Shut Up Dr. Phil,10/21/2011,TRUE
Supernatural,7,6,Slash Fiction,10/28/2011,TRUE
Supernatural,7,7,The Mentalists,11/4/2011,TRUE
Supernatural,7,8,Season Seven Time for a Wedding!,11/11/2011,TRUE
Supernatural,7,9,How to Win Friends and Influence Monsters,11/18/2011,TRUE
Supernatural,7,10,Death's Door,12/2/2011,TRUE
Supernatural,7,11,Adventures in Babysitting,1/6/2012,TRUE
Supernatural,7,12,Time After Time,1/13/2012,TRUE
Supernatural,7,13,The Slice Girls,2/3/2012,TRUE
Supernatural,7,14,Plucky Pennywhistle's Magical Menagerie,2/10/2012,TRUE
Supernatural,7,15,Repo Man,2/17/2012,TRUE
Supernatural,7,16,Out With the Old,3/16/2012,TRUE
Supernatural,7,17,The Born-Again Identity,3/23/2012,TRUE
Supernatural,7,18,Party On Garth,3/30/2012,TRUE
Supernatural,7,19,Of Grave Importance,4/20/2012,TRUE
Supernatural,7,20,The Girl with the Dungeons and Dragons Tattoo,4/27/2012,TRUE
Supernatural,7,21,Reading is Fundamental,5/4/2012,TRUE
Supernatural,7,22,There Will Be Blood,5/11/2012,TRUE
Supernatural,7,23,Survival of the Fittest,5/18/2012,TRUE
Supernatural,8,1,We Need To Talk About Kevin,10/3/2012,TRUE
Supernatural,8,2,What's Up Tiger Mommy?,10/10/2012,TRUE
Supernatural,8,3,Heartache,10/17/2012,TRUE
Supernatural,8,4,Bitten,10/24/2012,TRUE
Supernatural,8,5,Blood Brother,10/31/2012,TRUE
Supernatural,8,6,Southern Comfort,11/7/2012,TRUE
Supernatural,8,7,A Little Slice of Kevin,11/14/2012,TRUE
Supernatural,8,8,Hunteri Heroici,11/28/2012,TRUE
Supernatural,8,9,Citizen Fang,12/5/2012,TRUE
Supernatural,8,10,Torn and Frayed,1/16/2013,TRUE
Supernatural,8,11,LARP and the Real Girl,1/23/2013,TRUE
Supernatural,8,12,As Time Goes By,1/30/2013,TRUE
Supernatural,8,13,Everybody Hates Hitler,2/6/2013,TRUE
Supernatural,8,14,Trial and Error,2/13/2013,TRUE
Supernatural,8,15,Man's Best Friend with Benefits,2/20/2013,TRUE
Supernatural,8,16,Remember the Titans,2/27/2013,TRUE
Supernatural,8,17,Goodbye Stranger,3/20/2013,TRUE
Supernatural,8,18,Freaks and Geeks,3/27/2013,TRUE
Supernatural,8,19,Taxi Driver,4/3/2013,TRUE
Supernatural,8,20,Pac-Man Fever,4/24/2013,TRUE
Supernatural,8,21,The Great Escapist,5/1/2013,TRUE
Supernatural,8,22,Clip Show,5/8/2013,TRUE
Supernatural,8,23,Sacrifice,5/15/2013,TRUE
Supernatural,9,1,I Think I'm Gonna Like It Here,10/8/2013,TRUE
Supernatural,9,2,Devil May Care,10/15/2013,TRUE
Supernatural,9,3,I'm No Angel,10/22/2013,TRUE
Supernatural,9,4,Slumber Party,10/29/2013,TRUE
Supernatural,9,5,Dog Dean Afternoon,11/5/2013,TRUE
Supernatural,9,6,Heaven Can't Wait,11/12/2013,TRUE
Supernatural,9,7,Bad Boys,11/19/2013,TRUE
Supernatural,9,8,Rock and a Hard Place,11/26/2013,TRUE
Supernatural,9,9,Holy Terror,12/3/2013,TRUE
Supernatural,9,10,Road Trip,1/14/2014,TRUE
Supernatural,9,11,First Born,1/21/2014,TRUE
Supernatural,9,12,Sharp Teeth,1/28/2014,TRUE
Supernatural,9,13,The Purge,2/4/2014,TRUE
Supernatural,9,14,Captives,2/25/2014,TRUE
Supernatural,9,15,#THINMAN,3/4/2014,TRUE
Supernatural,9,16,Blade Runners,3/18/2014,TRUE
Supernatural,9,17,Mother's Little Helper,3/25/2014,TRUE
Supernatural,9,18,Meta Fiction,4/15/2014,TRUE
Supernatural,9,19,Alex Annie Alexis Ann,4/22/2014,TRUE
Supernatural,9,20,Bloodlines,4/29/2014,TRUE
Supernatural,9,21,King of the Damned,5/6/2014,TRUE
Supernatural,9,22,Stairway to Heaven,5/13/2014,TRUE
Supernatural,9,23,Do You Believe in Miracles?,5/20/2014,TRUE
Supernatural,10,1,Black,10/7/2014,TRUE
Supernatural,10,2,Reichenbach,10/14/2014,TRUE
Supernatural,10,3,Soul Survivor,10/21/2014,TRUE
Supernatural,10,4,Paper Moon,10/28/2014,TRUE
Supernatural,10,5,Fan Fiction,11/11/2014,TRUE
Supernatural,10,6,Ask Jeeves,11/18/2014,TRUE
Supernatural,10,7,Girls Girls Girls,11/25/2014,TRUE
Supernatural,10,8,Hibbing 911,12/2/2014,TRUE
Supernatural,10,9,The Things We Left Behind,12/9/2014,TRUE
Supernatural,10,10,The Hunter Games,1/20/2015,TRUE
Supernatural,10,11,There's No Place Like Home,1/27/2015,TRUE
Supernatural,10,12,About a Boy,2/3/2015,TRUE
Supernatural,10,13,Halt & Catch Fire,2/10/2015,TRUE
Supernatural,10,14,The Executioner's Song,2/17/2015,TRUE
Supernatural,10,15,The Things They Carried,3/18/2015,TRUE
Supernatural,10,16,Paint It Black,3/25/2015,TRUE
Supernatural,10,17,Inside Man,4/1/2015,TRUE
Supernatural,10,18,Book of the Damned,4/15/2015,TRUE
Supernatural,10,19,The Werther Project,4/22/2015,TRUE
Supernatural,10,20,Angel Heart,4/29/2015,TRUE
Supernatural,10,21,Dark Dynasty,5/6/2015,TRUE
Supernatural,10,22,The Prisoner,5/13/2015,TRUE
Supernatural,10,23,Brother's Keeper,5/20/2015,TRUE
Supernatural,11,1,Out of the Darkness Into the Fire,10/7/2015,TRUE
Supernatural,11,2,Form and Void,10/14/2015,TRUE
Supernatural,11,3,The Bad Seed,10/21/2015,TRUE
Supernatural,11,4,Baby,10/28/2015,TRUE
Supernatural,11,5,Thin Lizzie,11/4/2015,TRUE
Supernatural,11,6,Our Little World,11/11/2015,TRUE
Supernatural,11,7,Plush,11/18/2015,TRUE
Supernatural,11,8,Just My Imagination,12/2/2015,TRUE
Supernatural,11,9,O Brother Where Art Thou?,12/9/2015,TRUE
Supernatural,11,10,The Devil in the Details,1/20/2016,TRUE
Supernatural,11,11,Into the Mystic,1/27/2016,TRUE
Supernatural,11,12,Don’t You Forget about Me,2/3/2016,TRUE
Supernatural,11,13,Love Hurts,2/10/2016,TRUE
Supernatural,11,14,The Vessel,2/17/2016,TRUE
Supernatural,11,15,Beyond the Mat,2/24/2016,TRUE
Supernatural,11,16,Safe House,3/23/2016,TRUE
Supernatural,11,17,Red Meat,3/30/2016,TRUE
Supernatural,11,18,Hell's Angel,4/6/2016,TRUE
Supernatural,11,19,The Chitters,4/27/2016,TRUE
Supernatural,11,20,Don't Call Me Shurley,5/4/2016,TRUE
Supernatural,11,21,All In The Family,5/11/2016,TRUE
Supernatural,11,22,We Happy Few,5/18/2016,TRUE
Supernatural,11,23,Alpha and Omega,5/25/2016,TRUE
Supernatural,12,1,Keep Calm and Carry On,10/13/2016,TRUE
Supernatural,12,2,Mamma Mia,10/20/2016,TRUE
Supernatural,12,3,The Foundry,10/27/2016,TRUE
Supernatural,12,4,American Nightmare,11/3/2016,TRUE
Supernatural,12,5,The One You've Been Waiting For,11/10/2016,TRUE
Supernatural,12,6,Celebrating The Life Of Asa Fox,11/17/2016,TRUE
Supernatural,12,7,Rock Never Dies,12/1/2016,TRUE
Supernatural,12,8,LOTUS,12/8/2016,TRUE
Supernatural,12,9,First Blood,1/26/2017,TRUE
Supernatural,12,10,Lily Sunder Has Some Regrets,2/2/2017,TRUE
Supernatural,12,11,Regarding Dean,2/9/2017,TRUE
Supernatural,12,12,Stuck in the Middle (With You),2/16/2017,TRUE
Supernatural,12,13,Family Feud,2/23/2017,TRUE
Supernatural,12,14,The Raid,3/2/2017,TRUE
Supernatural,12,15,Somewhere Between Heaven and Hell,3/9/2017,TRUE
Supernatural,12,16,Ladies Drink Free,3/30/2017,TRUE
Supernatural,12,17,The British Invasion,4/6/2017,TRUE
Supernatural,12,18,The Memory Remains,4/13/2017,TRUE
Supernatural,12,19,The Future,4/27/2017,TRUE
Supernatural,12,20,Twigs and Twine and Tasha Banes,5/4/2017,TRUE
Supernatural,12,21,There's Something About Mary,5/11/2017,TRUE
Supernatural,12,22,Who We Are,5/18/2017,TRUE
Supernatural,12,23,All Along the Watchtower,5/18/2017,TRUE
Supernatural,13,1,Lost and Found,10/12/2017,TRUE
Supernatural,13,2,The Rising Son,10/19/2017,TRUE
Supernatural,13,3,Patience,10/26/2017,TRUE
Supernatural,13,4,The Big Empty,11/2/2017,TRUE
Supernatural,13,5,Advanced Thanatology,11/9/2017,TRUE
Supernatural,13,6,Tombstone,11/16/2017,TRUE
Supernatural,13,7,War of the Worlds,11/23/2017,TRUE
Supernatural,13,8,The Scorpion and the Frog,11/30/2017,TRUE
Supernatural,13,9,The Bad Place,12/7/2017,TRUE
Supernatural,13,10,Wayward Sisters,1/18/2018,TRUE
Supernatural,13,11,Breakdown,1/25/2018,TRUE
Supernatural,13,12,Various & Sundry Villains,2/1/2018,TRUE
Supernatural,13,13,Devil's Bargain,2/8/2018,TRUE
Supernatural,13,14,Good Intentions,3/1/2018,TRUE
Supernatural,13,15,A Most Holy Man,3/8/2018,TRUE
Supernatural,13,16,ScoobyNatural,3/29/2018,TRUE
Supernatural,13,17,The Thing,4/5/2018,TRUE
Supernatural,13,18,Bring 'Em Back Alive,4/12/2018,TRUE
Supernatural,13,19,Funeralia,4/19/2018,TRUE
Supernatural,13,20,Unfinished Business,4/26/2018,TRUE
Supernatural,13,21,Beat the Devil,5/3/2018,TRUE
Supernatural,13,22,Exodus,5/10/2018,TRUE
Supernatural,13,23,Let the Good Times Roll,5/17/2018,TRUE
Supernatural,14,1,Stranger in a Strange Land,10/11/2018,TRUE
Supernatural,14,2,Gods and Monsters,10/18/2018,TRUE
Supernatural,14,3,The Scar,10/25/2018,TRUE
Supernatural,14,4,Mint Condition,11/1/2018,TRUE
Supernatural,14,5,Nightmare Logic,11/8/2018,TRUE
Supernatural,14,6,Optimism,11/15/2018,TRUE
Supernatural,14,7,Unhuman Nature,11/29/2018,TRUE
Supernatural,14,8,Byzantium,12/6/2018,TRUE
Supernatural,14,9,The Spear,12/13/2018,TRUE
Supernatural,14,10,Nihilism,1/17/2019,TRUE
Supernatural,14,11,Damaged Goods,1/24/2019,TRUE
Supernatural,14,12,Prophet and Loss,1/31/2019,TRUE
Supernatural,14,13,Lebanon,2/7/2019,TRUE
Supernatural,14,14,Ouroboros,3/7/2019,TRUE
Supernatural,14,15,Peace of Mind,3/14/2019,TRUE
Supernatural,14,16,Don't Go in the Woods,3/21/2019,TRUE
Supernatural,14,17,Game Night,4/4/2019,TRUE
Supernatural,14,18,Absence,4/11/2019,TRUE
Supernatural,14,19,Jack in the Box,4/18/2019,TRUE
Supernatural,14,20,Moriah,4/25/2019,TRUE
Supernatural,15,1,Back and to the Future,10/10/2019,TRUE
Supernatural,15,2,Raising Hell,10/17/2019,TRUE
Supernatural,15,3,The Rupture,10/24/2019,TRUE
Supernatural,15,4,Atomic Monsters,11/7/2019,TRUE
Supernatural,15,5,Proverbs 17:3,11/14/2019,TRUE
Supernatural,15,6,Golden Time,11/21/2019,TRUE
Supernatural,15,7,Last Call,12/5/2019,TRUE
Supernatural,15,8,Our Father Who Aren't in Heaven,12/12/2019,TRUE
Supernatural,15,9,The Trap,1/16/2020,TRUE
Supernatural,15,10,The Heroes' Journey,1/23/2020,TRUE
Supernatural,15,11,The Gamblers,1/30/2020,TRUE
Supernatural,15,12,Galaxy Brain,3/16/2020,TRUE
Supernatural,15,13,Destiny's Child,3/23/2020,TRUE
Supernatural,15,14,Last Holiday,10/8/2020,TRUE
Supernatural,15,15,Gimme Shelter,10/15/2020,TRUE
Supernatural,15,16,Drag Me Away (From You),10/22/2020,TRUE
Supernatural,15,17,Unity,10/29/2020,TRUE
Supernatural,15,18,Despair,11/5/2020,TRUE
Supernatural,15,19,Inherit the Earth,11/12/2020,TRUE
Supernatural,15,20,Carry On,11/19/2020,TRUE
Ted Lasso,1,1,Pilot,8/14/2020,TRUE
Ted Lasso,1,2,Biscuits,8/14/2020,TRUE
Ted Lasso,1,3,Trent Crimm: The Independent,8/14/2020,TRUE
Ted Lasso,1,4,For the Children,8/21/2020,TRUE
Ted Lasso,1,5,Tan Lines,8/28/2020,TRUE
Ted Lasso,1,6,Two Aces,9/4/2020,TRUE
Ted Lasso,1,7,Make Rebecca Great Again,9/11/2020,TRUE
Ted Lasso,1,8,The Diamond Dogs,9/18/2020,TRUE
Ted Lasso,1,9,All Apologies,9/25/2020,TRUE
Ted Lasso,1,10,The Hope That Kills You,10/2/2020,TRUE
Ted Lasso,2,1,Goodbye Earl,7/23/2021,TRUE
Ted Lasso,2,2,Lavender,7/30/2021,TRUE
Ted Lasso,2,3,Do the Right-est Thing,8/6/2021,TRUE
Ted Lasso,2,4,Carol of the Bells,8/13/2021,TRUE
Ted Lasso,2,5,Rainbow,8/20/2021,TRUE
Ted Lasso,2,6,The Signal,8/27/2021,TRUE
Ted Lasso,2,7,Headspace,9/3/2021,TRUE
Ted Lasso,2,8,Man City,9/10/2021,TRUE
Ted Lasso,2,9,Beard After Hours,9/17/2021,TRUE
Ted Lasso,2,10,No Weddings and a Funeral,9/24/2021,TRUE
Ted Lasso,2,11,Midnight Train to Royston,10/1/2021,TRUE
Ted Lasso,2,12,Inverting the Pyramid of Success,10/8/2021,TRUE
Ted Lasso,3,1,Smells Like Mean Spirit,3/15/2023,TRUE
Ted Lasso,3,2,(I Don’t Want to Go to) Chelsea,3/22/2023,TRUE
Ted Lasso,3,3,4/5/2001,3/29/2023,TRUE
Ted Lasso,3,4,Big Week,4/5/2023,TRUE
Ted Lasso,3,5,Signs,4/12/2023,TRUE
Ted Lasso,3,6,Sunflowers,4/19/2023,TRUE
Ted Lasso,3,7,The Strings That Bind Us,4/26/2023,TRUE
Ted Lasso,3,8,We’ll Never Have Paris,5/3/2023,TRUE
Ted Lasso,3,9,La Locker Room Aux Folles,5/10/2023,TRUE
Ted Lasso,3,10,International Break,5/17/2023,TRUE
Ted Lasso,3,11,Mom City,5/24/2023,TRUE
Ted Lasso,3,12,So Long Farewell,5/31/2023,TRUE
The 100,1,1,Pilot,3/19/2014,TRUE
The 100,1,2,Earth Skills,3/26/2014,TRUE
The 100,1,3,Earth Kills,4/2/2014,TRUE
The 100,1,4,Murphy's Law,4/9/2014,TRUE
The 100,1,5,Twilight's Last Gleaming,4/16/2014,TRUE
The 100,1,6,His Sister's Keeper,4/23/2014,TRUE
The 100,1,7,Contents Under Pressure,4/30/2014,TRUE
The 100,1,8,Day Trip,5/7/2014,TRUE
The 100,1,9,Unity Day,5/14/2014,TRUE
The 100,1,10,I Am Become Death,5/21/2014,TRUE
The 100,1,11,The Calm,5/28/2014,TRUE
The 100,1,12,We Are Grounders (1),6/4/2014,TRUE
The 100,1,13,We Are Grounders (2),6/11/2014,TRUE
The 100,2,1,The 48,10/22/2014,TRUE
The 100,2,2,Inclement Weather,10/29/2014,TRUE
The 100,2,3,Reapercussions,11/5/2014,TRUE
The 100,2,4,Many Happy Returns,11/12/2014,TRUE
The 100,2,5,Human Trials,11/19/2014,TRUE
The 100,2,6,Fog of War,12/3/2014,TRUE
The 100,2,7,Long Into an Abyss,12/10/2014,TRUE
The 100,2,8,Spacewalker,12/17/2014,TRUE
The 100,2,9,Remember Me,1/21/2015,TRUE
The 100,2,10,Survival of the Fittest,1/28/2015,TRUE
The 100,2,11,Coup de Grâce,2/4/2015,TRUE
The 100,2,12,Rubicon,2/11/2015,TRUE
The 100,2,13,Resurrection,2/18/2015,TRUE
The 100,2,14,Bodyguard of Lies,2/25/2015,TRUE
The 100,2,15,Blood Must Have Blood (1),3/4/2015,TRUE
The 100,2,16,Blood Must Have Blood (2),3/11/2015,TRUE
The 100,3,1,Wanheda (1),1/21/2016,TRUE
The 100,3,2,Wanheda (2),1/28/2016,TRUE
The 100,3,3,Ye Who Enter Here,2/4/2016,TRUE
The 100,3,4,Watch the Thrones,2/11/2016,TRUE
The 100,3,5,Hakeldama,2/18/2016,TRUE
The 100,3,6,Bitter Harvest,2/25/2016,TRUE
The 100,3,7,Thirteen,3/3/2016,TRUE
The 100,3,8,Terms and Conditions,3/10/2016,TRUE
The 100,3,9,Stealing Fire,3/31/2016,TRUE
The 100,3,10,Fallen,4/7/2016,TRUE
The 100,3,11,Nevermore,4/14/2016,TRUE
The 100,3,12,Demons,4/21/2016,TRUE
The 100,3,13,Join or Die,4/28/2016,TRUE
The 100,3,14,Red Sky at Morning,5/5/2016,TRUE
The 100,3,15,Perverse Instantiation (1),5/12/2016,TRUE
The 100,3,16,Perverse Instantiation (2),5/19/2016,TRUE
The 100,4,1,Echoes,2/1/2017,TRUE
The 100,4,2,Heavy Lies the Crown,2/8/2017,TRUE
The 100,4,3,The Four Horsemen,2/15/2017,TRUE
The 100,4,4,A Lie Guarded,2/22/2017,TRUE
The 100,4,5,The Tinder Box,3/1/2017,TRUE
The 100,4,6,We Will Rise,3/15/2017,TRUE
The 100,4,7,Gimme Shelter,3/22/2017,TRUE
The 100,4,8,God Complex,3/29/2017,TRUE
The 100,4,9,DNR,4/26/2017,TRUE
The 100,4,10,Die All Die Merrily,5/3/2017,TRUE
The 100,4,11,The Other Side,5/10/2017,TRUE
The 100,4,12,The Chosen,5/17/2017,TRUE
The 100,4,13,Praimfaya,5/24/2017,TRUE
The 100,5,1,Eden,4/24/2018,TRUE
The 100,5,2,Red Queen,5/1/2018,TRUE
The 100,5,3,Sleeping Giants,5/8/2018,TRUE
The 100,5,4,Pandora's Box,5/15/2018,TRUE
The 100,5,5,Shifting Sands,5/22/2018,TRUE
The 100,5,6,Exit Wounds,6/5/2018,TRUE
The 100,5,7,Acceptable Losses,6/19/2018,TRUE
The 100,5,8,How We Get to Peace,6/26/2018,TRUE
The 100,5,9,Sic Semper Tyrannis,7/10/2018,TRUE
The 100,5,10,The Warriors Will,7/17/2018,TRUE
The 100,5,11,The Dark Year,7/24/2018,TRUE
The 100,5,12,Damocles (1),7/31/2018,TRUE
The 100,5,13,Damocles (2),8/7/2018,TRUE
The 100,6,1,Sanctum,4/30/2019,TRUE
The 100,6,2,Red Sun Rising,5/7/2019,TRUE
The 100,6,3,The Children of Gabriel,5/14/2019,TRUE
The 100,6,4,The Face Behind the Glass,5/21/2019,TRUE
The 100,6,5,The Gospel of Josephine,5/28/2019,TRUE
The 100,6,6,Memento Mori,6/11/2019,TRUE
The 100,6,7,Nevermind,6/18/2019,TRUE
The 100,6,8,The Old Man and the Anomaly,6/25/2019,TRUE
The 100,6,9,What You Take With You,7/9/2019,TRUE
The 100,6,10,Matryoshka,7/16/2019,TRUE
The 100,6,11,Ashes to Ashes,7/23/2019,TRUE
The 100,6,12,Adjustment Protocol,7/30/2019,TRUE
The 100,6,13,The Blood of Sanctum,8/6/2019,TRUE
The 100,7,1,From the Ashes,5/20/2020,TRUE
The 100,7,2,The Garden,5/27/2020,TRUE
The 100,7,3,False Gods,6/3/2020,TRUE
The 100,7,4,Hesperides,6/10/2020,TRUE
The 100,7,5,Welcome to Bardo,6/17/2020,TRUE
The 100,7,6,Nakara,6/24/2020,TRUE
The 100,7,7,The Queen's Gambit,7/1/2020,TRUE
The 100,7,8,Anaconda,7/8/2020,TRUE
The 100,7,9,The Flock,7/15/2020,TRUE
The 100,7,10,A Little Sacrifice,8/5/2020,TRUE
The 100,7,11,Etherea,8/12/2020,TRUE
The 100,7,12,The Stranger,8/19/2020,TRUE
The 100,7,13,Blood Giant,9/9/2020,TRUE
The 100,7,14,A Sort of Homecoming,9/16/2020,TRUE
The 100,7,15,The Dying of the Light,9/23/2020,TRUE
The 100,7,16,The Last War,9/30/2020,TRUE
The Agency (2024),1,1,The Bends,12/1/2024,TRUE
The Agency (2024),1,2,Wooden Duck,12/1/2024,TRUE
The Agency (2024),1,3,Hawk from a Handsaw,12/8/2024,TRUE
The Agency (2024),1,4,Quarterback Blitz,12/15/2024,TRUE
The Agency (2024),1,5,Rat Trap,12/22/2024,TRUE
The Agency (2024),1,6,Spy For Sale,12/29/2024,TRUE
The Agency (2024),1,7,Hard Landing,1/5/2025,TRUE
The Agency (2024),1,8,Truth Will Set You Free,1/12/2025,TRUE
The Agency (2024),1,9,The Rubicon,1/19/2025,TRUE
The Agency (2024),1,10,Overtaken By Events,1/26/2025,TRUE
The Artful Dodger,1,1,The Yankee Dodge,11/29/2023,TRUE
The Artful Dodger,1,2,Blessings of St. Coccyx,11/29/2023,TRUE
The Artful Dodger,1,3,Dead Men's Secrets,11/29/2023,TRUE
The Artful Dodger,1,4,The Stitch Up,11/29/2023,TRUE
The Artful Dodger,1,5,The Duel,11/29/2023,TRUE
The Artful Dodger,1,6,Bully in the Alley,11/29/2023,TRUE
The Artful Dodger,1,7,Wet Lettuce,11/29/2023,TRUE
The Artful Dodger,1,8,Untapped Potential,11/29/2023,TRUE
The Big Bang Theory,1,1,Pilot,9/24/2007,TRUE
The Big Bang Theory,1,2,The Big Bran Hypothesis,10/1/2007,TRUE
The Big Bang Theory,1,3,The Fuzzy Boots Corollary,10/8/2007,TRUE
The Big Bang Theory,1,4,The Luminous Fish Effect,10/15/2007,TRUE
The Big Bang Theory,1,5,The Hamburger Postulate,10/22/2007,TRUE
The Big Bang Theory,1,6,The Middle Earth Paradigm,10/29/2007,TRUE
The Big Bang Theory,1,7,The Dumpling Paradox,11/5/2007,TRUE
The Big Bang Theory,1,8,The Grasshopper Experiment,11/12/2007,TRUE
The Big Bang Theory,1,9,The Cooper-Hofstadter Polarization,3/17/2008,TRUE
The Big Bang Theory,1,10,The Loobenfeld Decay,3/24/2008,TRUE
The Big Bang Theory,1,11,The Pancake Batter Anomaly,3/31/2008,TRUE
The Big Bang Theory,1,12,The Jerusalem Duality,4/14/2008,TRUE
The Big Bang Theory,1,13,The Bat Jar Conjecture,4/21/2008,TRUE
The Big Bang Theory,1,14,The Nerdvana Annihilation,4/28/2008,TRUE
The Big Bang Theory,1,15,The Pork Chop Indeterminacy,5/5/2008,TRUE
The Big Bang Theory,1,16,The Peanut Reaction,5/12/2008,TRUE
The Big Bang Theory,1,17,The Tangerine Factor,5/19/2008,TRUE
The Big Bang Theory,2,1,The Bad Fish Paradigm,9/22/2008,TRUE
The Big Bang Theory,2,2,The Codpiece Topology,9/29/2008,TRUE
The Big Bang Theory,2,3,The Barbarian Sublimation,10/6/2008,TRUE
The Big Bang Theory,2,4,The Griffin Equivalency,10/13/2008,TRUE
The Big Bang Theory,2,5,The Euclid Alternative,10/20/2008,TRUE
The Big Bang Theory,2,6,The Cooper-Nowitzki Theorem,11/3/2008,TRUE
The Big Bang Theory,2,7,The Panty Piñata Polarization,11/10/2008,TRUE
The Big Bang Theory,2,8,The Lizard-Spock Expansion,11/17/2008,TRUE
The Big Bang Theory,2,9,The White Asparagus Triangulation,11/24/2008,TRUE
The Big Bang Theory,2,10,The Vartabedian Conundrum,12/8/2008,TRUE
The Big Bang Theory,2,11,The Bath Item Gift Hypothesis,12/15/2008,TRUE
The Big Bang Theory,2,12,The Killer Robot Instability,1/12/2009,TRUE
The Big Bang Theory,2,13,The Friendship Algorithm,1/19/2009,TRUE
The Big Bang Theory,2,14,The Financial Permeability,2/2/2009,TRUE
The Big Bang Theory,2,15,The Maternal Capacitance,2/9/2009,TRUE
The Big Bang Theory,2,16,The Cushion Saturation,3/2/2009,TRUE
The Big Bang Theory,2,17,The Terminator Decoupling,3/9/2009,TRUE
The Big Bang Theory,2,18,The Work Song Nanocluster,3/16/2009,TRUE
The Big Bang Theory,2,19,The Dead Hooker Juxtaposition,3/30/2009,TRUE
